Label,Matrix
Youtube,"[[0.0, 5.330743074417114, 0.0026750470806377437, 0.09516041919857064, 47.57417193596093, 92.0, 1412.0, 1221.6784476784476, 451.62723215707973, -1.9939831701137443, 23088, 28206112.0, 373.8413883096798, 456713.9669481254], [9.5367431640625e-07, 5.352034091949463, 0.00310693648693006, 0.1031919231436862, 44.0679820528976, 92.0, 1412.0, 1399.2463388858134, 100.85953711335405, -9.199049068763644, 19871, 27804424.0, 321.8766560994181, 450384.7326199188], [4.100799560546875e-05, 5.347172975540161, 0.019202943687415243, 0.2550061077947573, 17.652775592672374, 97.0, 1412.0, 124.86415915449176, 57.01426626857872, 11.660742569487432, 3217, 401688.0, 52.091541877987765, 6504.366575655937]]"
Youtube,"[[0.0, 8.19062089920044, 0.003244798229174827, 0.1265848966487763, 47.452518535669576, 93.0, 1412.0, 1277.2688153898075, 385.3290522075282, -2.5846066301048514, 17778, 22707285.0, 308.2029087261201, 393657.9641283044], [9.5367431640625e-07, 8.209545850753784, 0.003584692690881617, 0.13360367047457217, 45.048514053620515, 93.0, 1412.0, 1397.6133283600645, 106.56830841284783, -8.42230848319558, 16086, 22482008.0, 278.9812840211388, 389907.96091094834], [4.220008850097656e-05, 8.204673051834106, 0.03411163697222998, 0.4100204547981982, 14.535364233509004, 97.0, 1412.0, 133.14243498817967, 73.43276090555683, 9.693556640714426, 1692, 225277.0, 29.33284517744376, 3905.4464320561456]]"
Youtube,"[[0.0, 15.426656007766724, 0.004940152309016889, 0.21533256984253735, 53.72842674699845, 91.0, 1412.0, 1266.1147651572646, 395.8939495543641, -2.451042384430666, 11859, 15014855.0, 202.43997931557365, 256312.24686957904], [9.5367431640625e-07, 15.448158025741577, 0.005488898475205, 0.22749486365790478, 50.9104303501602, 91.0, 1412.0, 1392.588902427594, 118.97339514793727, -7.182678787328812, 10669, 14857531.0, 182.2029944260106, 253733.86802673913], [4.1961669921875e-05, 15.426656007766724, 0.049268566930464476, 0.678743763825968, 16.92537972693998, 97.0, 1412.0, 132.20504201680671, 76.51360053621214, 9.788839322013148, 1190, 157324.0, 20.313987299564268, 2685.611544467772]]"
Youtube,"[[9.5367431640625e-07, 8.651838779449463, 0.010604786611480833, 0.2692133314558496, 28.51425113655714, 86.0, 1412.0, 1217.492464278724, 444.2819844323071, -1.9528228320117271, 5109, 6220169.0, 94.31550185613877, 114828.41277451493], [9.5367431640625e-07, 8.66970181465149, 0.012250976486982803, 0.2901578870544264, 26.501327931788765, 86.0, 1412.0, 1383.5412802533363, 147.18478117377825, -6.222031148285428, 4421, 6116636.0, 81.64461383194029, 112958.69354683191], [4.315376281738281e-05, 8.653481006622314, 0.07881682234907081, 0.7308956723515209, 10.328706569887318, 97.0, 1412.0, 150.48401162790697, 104.29889004827515, 5.844895961787746, 688, 103533.0, 12.706114941304758, 1912.0671485728278]]"
Youtube,"[[9.5367431640625e-07, 7.332245826721191, 0.003106425918363011, 0.10795890072694835, 45.858944825645615, 91.0, 1412.0, 1250.1983554969038, 409.1320874851845, -2.243436850056537, 19702, 24631408.0, 321.92969834983995, 402475.97946258425], [9.5367431640625e-07, 7.362406969070435, 0.0035006675647081984, 0.11538533483788203, 43.12112047340231, 91.0, 1412.0, 1389.4501287553649, 128.0645230987932, -6.809249807783106, 17475, 24280641.0, 285.67614873330155, 396932.76163982257], [3.2901763916015625e-05, 7.352248907089233, 0.027404854454013108, 0.3210572510075009, 15.3145494433629, 97.0, 1412.0, 157.5065110013471, 77.7378894695404, 5.310540492453732, 2227, 350767.0, 36.50627803833453, 5749.976483463173]]"
Youtube,"[[-3.0994415283203125e-06, 5.179818153381348, 0.002818512103034758, 0.09231855255077244, 44.35511192513638, 92.0, 1412.0, 1209.9741595013875, 460.3437269097653, -1.8819380520917273, 21981, 26596442.0, 354.81327003300646, 429314.88818812586], [9.5367431640625e-07, 5.201492071151733, 0.003321521382576085, 0.10081760304849544, 40.78757576806962, 92.0, 1412.0, 1400.3241982194572, 97.8514809572461, -9.771460440571824, 18646, 26110445.0, 301.0830033875431, 421613.8153161674], [4.076957702636719e-05, 5.179818153381348, 0.018580396803253484, 0.23710268018414182, 17.184687083375028, 97.0, 1412.0, 145.72623688155923, 89.47035064455504, 4.124518293984109, 3335, 485997.0, 53.83630665179562, 7845.36237596783]]"
Youtube,"[[-4.601478576660156e-05, 8.285790920257568, 0.00296084464082818, 0.12208604425938313, 51.147412558293695, 66.0, 1392.0, 1255.361865435997, 386.90215105923255, -2.564027589775736, 20585, 25841624.0, 337.7578707212209, 424008.3506542822], [9.5367431640625e-07, 8.306411981582642, 0.0032740657763140834, 0.12900534133148692, 48.502167451946036, 66.0, 1392.0, 1376.8055779461552, 107.15014944627333, -8.220939787759743, 18609, 25620975.0, 305.44705227412794, 420541.2053382302], [4.482269287109375e-05, 8.299263954162598, 0.030844953874998454, 0.39344518732865225, 15.7536730598596, 77.0, 1392.0, 111.66447368421052, 66.09638460399286, 10.318159986104922, 1976, 220649.0, 32.43662912152674, 3622.01911894522]]"
Youtube,"[[0.0, 8.163726091384888, 0.0036239375040167943, 0.12931538641320148, 47.96694788871035, 93.0, 1412.0, 1214.372596887397, 453.38974661008456, -1.910144669421608, 16385, 19897495.0, 275.95979071045684, 335118.00768156006], [9.5367431640625e-07, 8.206315994262695, 0.004255142104567585, 0.14083514198756333, 44.18074068698754, 93.0, 1412.0, 1398.7496594737975, 104.15512627727936, -9.173487313582179, 13949, 19511159.0, 235.02662667673158, 328743.4140313536], [4.38690185546875e-05, 8.163726091384888, 0.024383816043454274, 0.33516310016716233, 18.414035540573103, 97.0, 1412.0, 158.5944170771757, 105.8428546796106, 3.3693224027720783, 2436, 386336.0, 41.02765030031571, 6506.756283424783]]"
Youtube,"[[0.0, 7.361587047576904, 0.003907233303845347, 0.14454048895135868, 44.86862519237282, 92.0, 1412.0, 1244.138759630788, 424.71436292552335, -2.1916710644148205, 13109, 16309415.0, 255.95509955976974, 318443.66008746676], [9.5367431640625e-07, 7.3989341259002686, 0.004442276639352445, 0.1547390738697666, 42.03459563290121, 92.0, 1412.0, 1396.2712364425163, 113.82761259719673, -8.28831276307647, 11525, 16092026.0, 225.12933268626492, 314341.6117093297], [3.1948089599609375e-05, 7.377032041549683, 0.03235376762274467, 0.4158059375546894, 15.502268167190186, 97.0, 1412.0, 137.2405303030303, 70.23098325390076, 9.532586285115789, 1584, 217389.0, 30.927826508709686, 4244.551311175435]]"
Youtube,"[[-5.9604644775390625e-06, 6.148750066757202, 0.0029186439546133526, 0.11254849765919123, 44.80012292147475, 93.0, 1412.0, 1262.7531609195403, 402.38083680172645, -2.391582376216733, 20880, 26366286.0, 342.64127812966154, 432671.35701974144], [9.5367431640625e-07, 6.16826605796814, 0.0032671220401960166, 0.11963778266625653, 42.28196495678877, 93.0, 1412.0, 1397.5155562707864, 106.17272264085977, -8.363434971027024, 18642, 26052485.0, 306.0962011479402, 427774.2028196382], [3.1948089599609375e-05, 6.164715051651001, 0.02724042160467319, 0.343437997320378, 14.571142336693597, 97.0, 1412.0, 140.21492403932083, 72.92407212706226, 9.708169097080347, 2238, 313801.0, 36.72656179069685, 5149.612071707981]]"
Youtube,"[[-3.1948089599609375e-05, 4.790758848190308, 0.0032390829168445078, 0.09198795050821448, 40.97283718868052, 91.0, 1412.0, 1239.169091292431, 428.74047189276723, -2.149896267176954, 18972, 23509516.0, 308.74563501708747, 382588.0479846288], [9.5367431640625e-07, 4.819464921951294, 0.003694954700420632, 0.09904399327785829, 38.33311976124662, 91.0, 1412.0, 1394.8052213666988, 115.56459443815619, -8.052414525299127, 16624, 23187242.0, 270.6555935581834, 377511.83508705726], [4.00543212890625e-05, 4.809323072433472, 0.026103675746389485, 0.26188871921640533, 14.252056137779247, 97.0, 1412.0, 137.25468483816013, 70.6861350208453, 7.333481503936414, 2348, 322274.0, 38.32510354331509, 5260.300008227567]]"
Youtube,"[[-4.0531158447265625e-06, 8.292505979537964, 0.004282348268614041, 0.17457678079908348, 44.12292834004021, 92.0, 1412.0, 1260.357105004164, 401.5859262397171, -2.360742911429712, 13209, 16648057.0, 233.5344182582222, 294336.7633147644], [9.5367431640625e-07, 8.327713966369629, 0.004790152862625109, 0.18534829281609796, 41.70146648179694, 92.0, 1412.0, 1393.1029399305262, 119.63905370344955, -7.35989328448826, 11803, 16442794.0, 208.77929370575222, 290851.0478581022], [4.00543212890625e-05, 8.292505979537964, 0.04022644694589635, 0.5344996717018631, 14.294384859523902, 97.0, 1412.0, 145.99075391180654, 72.13226195435784, 8.432694594599129, 1406, 205263.0, 24.87696079940086, 3631.806262138989]]"
Youtube,"[[0.0, 8.184264183044434, 0.003479985222852603, 0.1293200672720728, 49.474468711331966, 92.0, 1412.0, 1240.242487046632, 426.9523511024964, -2.145650596272584, 15440, 19149344.0, 287.3761544925824, 356416.1165657776], [9.5367431640625e-07, 8.203514099121094, 0.003973711132341696, 0.13873577112775973, 46.19560897342418, 92.0, 1412.0, 1396.25614087008, 110.39462603164499, -8.100084891903174, 13516, 18871798.0, 251.6725445192476, 351399.33577339805], [3.981590270996094e-05, 8.186248064041138, 0.02792864681468057, 0.3657234252175263, 17.377715454108948, 97.0, 1412.0, 144.25467775467774, 71.15488949695892, 7.876128023546401, 1924, 277546.0, 35.82414957085973, 5167.801152179748]]"
Youtube,"[[0.0, 8.036766052246094, 0.0034310088630785203, 0.13344689911887858, 46.76134865209218, 64.0, 1412.0, 1124.3121686746988, 525.9263260020778, -1.3101256771487537, 16600, 18663582.0, 291.4770216290639, 327711.1623066149], [9.5367431640625e-07, 8.059139013290405, 0.004293816669217166, 0.14990428233923603, 41.73017828128236, 64.0, 1412.0, 1368.5908713692945, 221.76819389085, -5.305215759465475, 13255, 18140672.0, 232.9106075000195, 318759.33126960346], [2.384185791015625e-05, 8.036766052246094, 0.017030895968373313, 0.2969590625693173, 20.928181380627233, 98.0, 1412.0, 156.32585949177877, 65.67825460529683, 8.593008617553991, 3345, 522910.0, 58.734375743928844, 9181.701769882759]]"
Youtube,"[[0.0, 7.275019884109497, 0.003312786209399962, 0.11188942511263712, 46.09098418832174, 84.0, 1412.0, 1201.62676810973, 471.1479145407024, -1.8264321874031522, 18664, 22427162.0, 301.8768851174177, 362743.34583067487], [9.5367431640625e-07, 7.295162916183472, 0.003924929831469635, 0.12237594716965548, 42.245731586216884, 84.0, 1412.0, 1400.4512319024639, 96.99039776417011, -9.774317448374342, 15748, 22054306.0, 254.79780457248648, 356831.89929958194], [3.2901763916015625e-05, 7.275734901428223, 0.021209786972909605, 0.28298038192709074, 18.13295536384504, 97.0, 1412.0, 127.86556927297669, 59.491827495924774, 10.437039603428683, 2916, 372856.0, 47.16421972794631, 6030.679804829613]]"
Youtube,"[[-6.9141387939453125e-06, 5.444589853286743, 0.0027482594119460227, 0.10366265080096461, 44.23165826609116, 93.0, 1412.0, 1261.5396590066716, 405.20093957120463, -2.381905066050868, 21584, 27229072.0, 363.88352875821516, 459053.5027877831], [9.5367431640625e-07, 5.494626045227051, 0.0030823121628828468, 0.11057392767373046, 41.72254136095217, 93.0, 1412.0, 1398.7565235471463, 102.1942824060979, -8.868213131455203, 19238, 26909278.0, 324.4486380062561, 453824.6489672373], [3.600120544433594e-05, 5.45320987701416, 0.02528791722458309, 0.31432058744261715, 14.483986012396585, 97.0, 1412.0, 136.3145780051151, 66.41351715296778, 9.581285570740638, 2346, 319794.0, 39.56144076032751, 5392.801102518403]]"
Youtube,"[[0.0, 15.838572025299072, 0.005253746140111739, 0.22145634025384167, 53.73196375372667, 92.0, 1412.0, 1261.1085380943964, 405.7881336758616, -2.3853849415879385, 11314, 14268182.0, 190.3571979330301, 240061.08760106924], [9.5367431640625e-07, 15.921710968017578, 0.00588009660430872, 0.23523057467668917, 50.810009955057964, 92.0, 1412.0, 1396.2544285007423, 112.80789451650696, -8.173398418212953, 10105, 14109151.0, 170.0820646334, 237477.8359529342], [3.0040740966796875e-05, 15.838572025299072, 0.04919855207796918, 0.6766307417025225, 17.46567717415088, 97.0, 1412.0, 131.53928866832092, 77.48611436100104, 9.304624777757375, 1209, 159031.0, 20.34262742089317, 2675.8547405889676]]"
Youtube,"[[9.5367431640625e-07, 14.680721998214722, 0.009891957382217863, 0.33492754396964924, 37.49858758670908, 92.0, 1412.0, 1262.0749588138385, 398.78801526529384, -2.4086363956097667, 4856, 6128636.0, 101.11304917482632, 127612.24737286055], [9.5367431640625e-07, 14.698936939239502, 0.011025505050585584, 0.35426335235698975, 35.490918819742916, 92.0, 1412.0, 1390.61607347876, 123.53535782347193, -6.925475929548112, 4355, 6056133.0, 90.71962411463322, 126156.16747376029], [2.9802322387695312e-05, 14.680721998214722, 0.09605004596710205, 1.039934638851571, 11.920364430130443, 99.0, 1412.0, 144.71656686626747, 129.07606379379956, 6.571554174994803, 501, 72503.0, 10.432061639441521, 1509.6921457972626]]"
Youtube,"[[-1.9073486328125e-06, 8.009732961654663, 0.0028858573260548163, 0.10908152642860099, 47.9672382633051, 92.0, 1412.0, 1275.5138833598726, 387.28597940421275, -2.564969974330218, 20096, 25632727.0, 346.5347211013841, 442009.8478310568], [9.5367431640625e-07, 8.030724048614502, 0.0031924154390958683, 0.11528021019011193, 45.49575566949935, 92.0, 1412.0, 1397.4004405286344, 106.05644536439152, -8.426751945010958, 18160, 25376792.0, 313.25968947041656, 437749.2280658233], [3.0040740966796875e-05, 8.009732961654663, 0.029960749870122864, 0.3507125525276814, 14.785776474001215, 97.0, 1412.0, 132.1978305785124, 69.93701132551242, 9.9425130413673, 1936, 255935.0, 33.394250818246626, 4414.647511966917]]"
Youtube,"[[0.0, 11.046509981155396, 0.004383444230526381, 0.17516384784901765, 49.553972451038895, 91.0, 1412.0, 1270.4367531003381, 393.7797743820063, -2.4992055611638526, 13305, 16903161.0, 228.1482580294417, 289847.9321564221], [9.5367431640625e-07, 11.067752838134766, 0.004866900577790392, 0.18515602963790445, 46.95728553205514, 91.0, 1412.0, 1396.4285833542033, 110.92592476872471, -8.202387587316206, 11979, 16727818.0, 205.4867302930941, 286947.54368127265], [3.0040740966796875e-05, 11.046509981155396, 0.04401308833428149, 0.5536242080247697, 15.551195576543527, 97.0, 1412.0, 132.2345399698341, 76.29107976847197, 9.615660739187957, 1326, 175343.0, 22.737661792336695, 3006.704247099316]]"
Youtube,"[[0.0, 5.977981090545654, 0.0028986844673133338, 0.10785762559014778, 44.40004793574108, 92.0, 1412.0, 1261.1576389544211, 403.7822933618898, -2.3719093242018516, 21194, 26728975.0, 345.0003602214434, 435099.8397353003], [9.5367431640625e-07, 6.000333070755005, 0.0032500182037934924, 0.11485204807697955, 41.86371370225666, 92.0, 1412.0, 1396.9135312483463, 109.55538181876726, -8.346316431080734, 18897, 26397475.0, 307.70686763720016, 429839.88706044876], [3.0040740966796875e-05, 6.011580944061279, 0.026754972930569266, 0.32784425515732524, 14.522001469256034, 98.0, 1412.0, 144.31867653461038, 81.56894444971233, 7.533098298911135, 2297, 331500.0, 37.392508027045125, 5396.437270772947]]"
Youtube,"[[-1.1920928955078125e-05, 7.688499927520752, 0.003391150368766003, 0.1271184009107279, 45.305177319762805, 91.0, 1412.0, 1253.6883776686836, 402.2613236441274, -2.3000732858113677, 17518, 21962113.0, 294.9020180914947, 369715.23263234674], [9.5367431640625e-07, 7.717408895492554, 0.0038031259928182123, 0.13542595081773784, 42.71376512128627, 91.0, 1412.0, 1386.948440402229, 129.79164248965694, -6.421262830198209, 15613, 21654426.0, 262.9584334520736, 364709.7891669668], [4.315376281738281e-05, 7.713194847106934, 0.031196704807401707, 0.3854631354927797, 14.846252297446206, 100.0, 1412.0, 161.51548556430447, 107.52117973174383, 3.5331847299305714, 1905, 307687.0, 32.07150294433179, 5180.04437083077]]"
Youtube,"[[-1.1920928955078125e-06, 6.8197150230407715, 0.003000303362343983, 0.11308557672946908, 44.57245110479695, 71.0, 1392.0, 1257.8653107228854, 384.2397500344368, -2.5965741361537975, 19519, 24552273.0, 333.31670634011186, 419267.5223896336], [9.5367431640625e-07, 6.8529040813446045, 0.0033124184624649055, 0.11939394228378082, 42.366343419108595, 71.0, 1392.0, 1377.4372772025124, 106.60768171259804, -8.544031140451478, 17673, 24343449.0, 301.91130680591226, 415863.88840338815], [4.696846008300781e-05, 6.8197150230407715, 0.03173199346071982, 0.36711768909847503, 13.597632195580232, 80.0, 1392.0, 113.12242686890575, 70.5471586106991, 9.669414130185192, 1846, 208824.0, 31.531016374959172, 3566.8650939785884]]"
Youtube,"[[9.5367431640625e-07, 15.182371854782104, 0.008762061060691367, 0.28615868828184077, 39.88309128808193, 92.0, 1412.0, 1233.1823375775384, 427.8229652629923, -2.0761005931805556, 6126, 7554475.0, 114.1470321170308, 140764.1038936184], [9.5367431640625e-07, 15.203376054763794, 0.010027012691319545, 0.3067883747709256, 37.2384601985218, 92.0, 1412.0, 1388.6168940384975, 130.89943773037092, -6.687264887799857, 5351, 7430489.0, 99.74924204032565, 138513.48266473133], [2.5033950805664062e-05, 15.182371854782104, 0.06933801549965712, 0.8026302881743737, 14.082054017286312, 97.0, 1412.0, 159.98193548387096, 99.52476590533618, 5.464150327722595, 775, 123986.0, 14.440736188491492, 2310.2569252468465]]"
Youtube,"[[0.0, 14.014379024505615, 0.005535085695634945, 0.22396711281887713, 51.81854012256359, 92.0, 1412.0, 1226.5522418547646, 428.692069096275, -1.991073184790521, 9791, 12009173.0, 180.68413029895117, 221618.52508575696], [9.5367431640625e-07, 14.03381085395813, 0.0064045878491992645, 0.24151095159752933, 48.10144787414589, 92.0, 1412.0, 1388.7268534941468, 129.61208759961372, -6.599987153871267, 8457, 11744463.0, 156.1565369658033, 216858.77623306244], [3.0040740966796875e-05, 14.016215085983276, 0.04065152960260023, 0.6061022702239566, 19.05270831621355, 98.0, 1412.0, 198.43328335832084, 136.31350991435727, 1.972230705517207, 1334, 264710.0, 24.617774468266866, 4884.985816712835]]"
Youtube,"[[9.5367431640625e-07, 9.878414154052734, 0.003933302694875334, 0.15230072211880258, 47.657928262600464, 54.0, 1486.0, 1102.298435296488, 633.5682569913919, -1.0482613568428643, 14891, 16414326.0, 254.25634301428292, 280266.36906885117], [9.5367431640625e-07, 9.898671865463257, 0.0053522637996558115, 0.1801677767669667, 40.739040464932955, 60.0, 1486.0, 1483.7685957993212, 49.904155746974396, -24.531840283181083, 10903, 16177529.0, 186.85396754043913, 277248.0490370093], [1.9073486328125e-06, 9.878414154052734, 0.014689460026760403, 0.29406065569658707, 24.617668553902348, 54.0, 1355.0, 59.37738214643932, 80.65115987221515, 15.346047903501807, 3988, 236797.0, 68.09309622865894, 4043.1897963033475]]"
