Label,Data
Youtube,"[['0', '1412', '1'], ['0.000226021', '351', '1'], ['0.000343084', '136', '1'], ['0.0205221', '1412', '0'], ['0.021101', '103', '1'], ['0.021209', '97', '1'], ['0.0224891', '93', '0'], ['0.02336', '92', '0'], ['0.024231', '150', '0'], ['0.02441', '103', '1'], ['0.0664191', '95', '0'], ['0.30366', '752', '1'], ['0.304839', '664', '1'], ['0.321468', '92', '0'], ['0.340196', '1412', '0'], ['0.340459', '1412', '0'], ['0.340526', '1412', '0'], ['0.340576', '106', '1'], ['0.340603', '1412', '0'], ['0.340677', '100', '1'], ['0.340781', '1412', '0'], ['0.340846', '1412', '0'], ['0.340916', '1412', '0'], ['0.341005', '100', '1'], ['0.341081', '1412', '0'], ['0.341147', '100', '1'], ['0.341153', '1412', '0'], ['0.341218', '1412', '0'], ['0.341262', '100', '1'], ['0.341434', '1412', '0'], ['0.341538', '1412', '0'], ['0.341736', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000440836', '351', '1'], ['0.000625849', '763', '1'], ['0.000727892', '136', '1'], ['0.00085187', '675', '1'], ['0.150629', '1412', '1'], ['0.452369', '1412', '1'], ['1.05169', '1412', '1'], ['2.25175', '1412', '1'], ['2.27183', '1412', '0'], ['2.27206', '97', '1'], ['2.27281', '1412', '0'], ['2.27479', '97', '1'], ['2.27486', '347', '1'], ['2.27836', '1412', '1'], ['2.27988', '759', '1'], ['2.27999', '132', '1'], ['2.28001', '671', '1'], ['2.28004', '347', '1'], ['2.28607', '100', '0'], ['2.30246', '1412', '0'], ['2.30246', '93', '0'], ['2.30246', '97', '0'], ['2.30246', '97', '0'], ['2.3031', '103', '1'], ['2.30316', '100', '1'], ['2.30564', '143', '0'], ['2.30582', '106', '1'], ['2.30822', '1412', '0'], ['2.30845', '1412', '0'], ['2.30854', '1412', '0'], ['2.3087', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000209808', '350', '1'], ['0.020031', '1412', '0'], ['0.0211759', '103', '1'], ['0.0212879', '97', '1'], ['0.0216238', '93', '0'], ['0.022325', '92', '0'], ['0.0230739', '121', '0'], ['0.023181', '103', '1'], ['0.065918', '95', '0'], ['0.082072', '132', '1'], ['0.0984988', '96', '0'], ['0.124019', '100', '1'], ['0.12405', '89', '0'], ['0.50744', '749', '1'], ['0.5106', '662', '1'], ['0.527305', '95', '0'], ['0.544754', '1412', '0'], ['0.544907', '1412', '0'], ['0.545053', '1412', '0'], ['0.545298', '1412', '0'], ['0.545368', '1412', '0'], ['0.545458', '1412', '0'], ['0.545598', '1412', '0'], ['0.545686', '1412', '0'], ['0.545918', '1412', '0'], ['0.546119', '106', '1'], ['0.546131', '1412', '0'], ['0.546195', '100', '1'], ['0.546253', '100', '1'], ['0.546318', '100', '1'], ['0.54636', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000299931', '972', '1'], ['0.0274758', '1412', '0'], ['0.0284529', '103', '1'], ['0.028779', '97', '1'], ['0.028954', '93', '0'], ['0.0298009', '92', '0'], ['0.053319', '100', '1'], ['0.0780618', '95', '0'], ['0.191145', '1412', '0'], ['0.191423', '1412', '0'], ['0.191492', '1412', '0'], ['0.19153', '103', '1'], ['0.191613', '1412', '0'], ['0.191727', '1412', '0'], ['0.191796', '1412', '0'], ['0.19193', '1412', '0'], ['0.192038', '100', '1'], ['0.192042', '1412', '0'], ['0.192098', '100', '1'], ['0.19211', '1412', '0'], ['0.192144', '100', '1'], ['0.19223', '1412', '0'], ['0.192296', '100', '1'], ['0.192326', '1412', '0'], ['0.192645', '1412', '0'], ['0.193604', '1412', '0'], ['0.193903', '1412', '0'], ['0.194207', '1412', '0'], ['0.195737', '1412', '0'], ['0.196059', '1412', '0'], ['0.196396', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.00027585', '972', '1'], ['0.0332279', '1412', '0'], ['0.0339839', '103', '1'], ['0.0341778', '97', '1'], ['0.0345318', '93', '0'], ['0.035358', '92', '0'], ['0.059485', '100', '1'], ['0.0621529', '1412', '0'], ['0.062465', '1412', '0'], ['0.062537', '1412', '0'], ['0.0627258', '100', '1'], ['0.0627759', '1412', '0'], ['0.0628428', '1412', '0'], ['0.0630488', '100', '1'], ['0.0630989', '1412', '0'], ['0.0631618', '1412', '0'], ['0.0634508', '1412', '0'], ['0.063453', '1412', '0'], ['0.0637188', '1412', '0'], ['0.0639038', '100', '1'], ['0.0639739', '100', '1'], ['0.0640359', '100', '1'], ['0.0641389', '1412', '0'], ['0.0644419', '1412', '0'], ['0.0646279', '100', '1'], ['0.066011', '1412', '0'], ['0.0678639', '1412', '0'], ['0.0679739', '100', '1'], ['0.0681758', '1412', '0'], ['0.0701509', '1412', '0'], ['0.070472', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000287056', '966', '1'], ['0.000432014', '665', '1'], ['0.021234', '1412', '0'], ['0.0218182', '103', '1'], ['0.0219131', '97', '1'], ['0.023381', '93', '0'], ['0.0242782', '95', '0'], ['0.047677', '100', '1'], ['0.053499', '1412', '0'], ['0.0537791', '1412', '0'], ['0.0538471', '1412', '0'], ['0.0539432', '100', '1'], ['0.054096', '1412', '0'], ['0.0541611', '1412', '0'], ['0.0542722', '100', '1'], ['0.0543971', '1412', '0'], ['0.0544631', '1412', '0'], ['0.0544651', '100', '1'], ['0.054698', '1412', '0'], ['0.05478', '100', '1'], ['0.0547831', '1412', '0'], ['0.0550191', '1412', '0'], ['0.0551021', '100', '1'], ['0.0551121', '1412', '0'], ['0.0553341', '1412', '0'], ['0.0554001', '1412', '0'], ['0.0554221', '100', '1'], ['0.0568731', '1412', '0'], ['0.056978', '100', '1'], ['0.057188', '1412', '0'], ['0.0574892', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000241995', '350', '1'], ['0.000359058', '136', '1'], ['0.0199831', '1412', '0'], ['0.021029', '103', '1'], ['0.0211589', '97', '1'], ['0.0213921', '93', '0'], ['0.0222931', '92', '0'], ['0.023257', '151', '0'], ['0.0235319', '103', '1'], ['0.064512', '95', '0'], ['0.342533', '725', '1'], ['0.344347', '665', '1'], ['0.362082', '92', '0'], ['0.363334', '1412', '0'], ['0.363662', '1412', '0'], ['0.363731', '1412', '0'], ['0.363871', '1412', '0'], ['0.363878', '106', '1'], ['0.363957', '100', '1'], ['0.363992', '1412', '0'], ['0.363995', '1412', '0'], ['0.36419', '1412', '0'], ['0.3643', '1412', '0'], ['0.364302', '1412', '0'], ['0.364367', '100', '1'], ['0.364425', '100', '1'], ['0.364494', '1412', '0'], ['0.364591', '100', '1'], ['0.364603', '1412', '0'], ['0.364606', '1412', '0'], ['0.364715', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000253916', '351', '1'], ['0.000351906', '136', '1'], ['0.020225', '1412', '0'], ['0.0208359', '103', '1'], ['0.0209448', '97', '1'], ['0.021862', '93', '0'], ['0.021975', '92', '0'], ['0.022512', '150', '0'], ['0.0226629', '103', '1'], ['0.0668709', '95', '0'], ['0.385156', '747', '1'], ['0.385628', '663', '1'], ['0.403886', '92', '0'], ['0.431591', '1412', '0'], ['0.431594', '1412', '0'], ['0.431597', '1412', '0'], ['0.431916', '1412', '0'], ['0.431918', '1412', '0'], ['0.431921', '1412', '0'], ['0.43196', '106', '1'], ['0.432027', '100', '1'], ['0.432069', '100', '1'], ['0.432888', '1412', '0'], ['0.432893', '1412', '0'], ['0.432895', '1412', '0'], ['0.432898', '1412', '0'], ['0.4329', '1412', '0'], ['0.432903', '1412', '0'], ['0.432906', '1412', '0'], ['0.432909', '1412', '0'], ['0.433885', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000289917', '913', '1'], ['0.000443935', '730', '1'], ['0.0210838', '1412', '0'], ['0.0219228', '103', '1'], ['0.0220768', '97', '1'], ['0.022501', '93', '0'], ['0.0233989', '95', '0'], ['0.039938', '1412', '0'], ['0.0399408', '1412', '0'], ['0.0402348', '1412', '0'], ['0.0402379', '1412', '0'], ['0.0402749', '103', '1'], ['0.0402989', '1412', '0'], ['0.0403299', '100', '1'], ['0.0403929', '100', '1'], ['0.0405259', '1412', '0'], ['0.0405948', '1412', '0'], ['0.040658', '1412', '0'], ['0.0407329', '100', '1'], ['0.0408478', '1412', '0'], ['0.0409169', '1412', '0'], ['0.0409198', '1412', '0'], ['0.040983', '1412', '0'], ['0.041163', '1412', '0'], ['0.0412288', '1412', '0'], ['0.0412929', '1412', '0'], ['0.0414679', '1412', '0'], ['0.0417259', '100', '1'], ['0.0417929', '100', '1'], ['0.0418358', '100', '1'], ['0.0419159', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.00029707', '973', '1'], ['0.000447989', '667', '1'], ['0.022069', '1412', '0'], ['0.0224819', '1412', '0'], ['0.0227149', '103', '1'], ['0.022845', '103', '1'], ['0.023627', '1412', '0'], ['0.02373', '100', '1'], ['0.0239279', '1412', '0'], ['0.023931', '93', '0'], ['0.024018', '100', '1'], ['0.0240641', '100', '1'], ['0.0249231', '95', '0'], ['0.02529', '1412', '0'], ['0.0254009', '103', '1'], ['0.025609', '1412', '0'], ['0.0259309', '1412', '0'], ['0.0261579', '103', '1'], ['0.0267949', '1412', '0'], ['0.0269051', '1412', '0'], ['0.026984', '103', '1'], ['0.0270929', '1412', '0'], ['0.027879', '1412', '0'], ['0.0279438', '103', '1'], ['0.028857', '1412', '0'], ['0.029027', '1412', '0'], ['0.0291851', '100', '1'], ['0.0293479', '1412', '0'], ['0.029438', '103', '1'], ['0.029953', '1412', '0'], ['0.0300169', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000248909', '356', '1'], ['0.000345945', '131', '1'], ['0.0253539', '1412', '0'], ['0.025943', '103', '1'], ['0.0260329', '97', '1'], ['0.026747', '93', '0'], ['0.027756', '92', '0'], ['0.0288219', '150', '0'], ['0.0289769', '103', '1'], ['0.071018', '95', '0'], ['0.470223', '764', '1'], ['0.473973', '663', '1'], ['0.489232', '1412', '0'], ['0.489339', '1412', '0'], ['0.489511', '1412', '0'], ['0.489585', '1412', '0'], ['0.489654', '103', '1'], ['0.489667', '1412', '0'], ['0.489724', '100', '1'], ['0.489856', '1412', '0'], ['0.48993', '1412', '0'], ['0.489995', '1412', '0'], ['0.490083', '100', '1'], ['0.490158', '1412', '0'], ['0.490183', '100', '1'], ['0.490243', '1412', '0'], ['0.490308', '1412', '0'], ['0.490372', '100', '1'], ['0.490483', '1412', '0'], ['0.490626', '1412', '0'], ['0.490693', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000247955', '351', '1'], ['0.000362873', '136', '1'], ['0.022223', '1412', '0'], ['0.0233359', '1412', '0'], ['0.025259', '100', '1'], ['0.028409', '1412', '1'], ['0.0284629', '347', '1'], ['0.0285029', '132', '1'], ['0.0463259', '97', '0'], ['0.0488439', '1412', '0'], ['0.048847', '93', '0'], ['0.0488479', '95', '0'], ['0.0493739', '121', '0'], ['0.049485', '103', '1'], ['0.049613', '103', '1'], ['0.05496', '96', '0'], ['0.0549629', '92', '0'], ['0.055367', '103', '1'], ['0.0665569', '92', '0'], ['0.469269', '766', '1'], ['0.470349', '663', '1'], ['0.488512', '95', '0'], ['0.509766', '1412', '0'], ['0.50987', '1412', '0'], ['0.510065', '1412', '0'], ['0.510173', '103', '1'], ['0.51037', '1412', '0'], ['0.510497', '100', '1'], ['0.510568', '1412', '0'], ['0.510845', '1412', '0'], ['0.510914', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.00032711', '350', '1'], ['0.0004282', '136', '1'], ['0.023823', '1412', '0'], ['0.024822', '93', '0'], ['0.0248241', '92', '0'], ['0.025815', '150', '0'], ['0.04283', '103', '1'], ['0.042937', '100', '1'], ['0.067883', '100', '1'], ['0.0846372', '92', '0'], ['0.76214', '750', '1'], ['0.762707', '662', '1'], ['0.78088', '95', '0'], ['0.78286', '1412', '0'], ['0.783863', '1412', '0'], ['0.783867', '1412', '0'], ['0.783869', '1412', '0'], ['0.783871', '1412', '0'], ['0.783875', '1412', '0'], ['0.783878', '1412', '0'], ['0.78388', '1412', '0'], ['0.783883', '1412', '0'], ['0.784075', '106', '1'], ['0.784126', '100', '1'], ['0.784168', '100', '1'], ['0.784212', '100', '1'], ['0.784398', '1412', '0'], ['0.7844', '1412', '0'], ['0.784403', '1412', '0'], ['0.784478', '100', '1'], ['0.784578', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000960112', '351', '1'], ['0.00107503', '136', '1'], ['0.01952', '1412', '0'], ['0.0211041', '1412', '0'], ['0.023025', '100', '1'], ['0.0268281', '1412', '1'], ['0.026885', '347', '1'], ['0.0269241', '132', '1'], ['0.0428841', '97', '0'], ['0.050477', '1412', '0'], ['0.0504801', '93', '0'], ['0.0504811', '95', '0'], ['0.050483', '153', '0'], ['0.051054', '103', '1'], ['0.051152', '103', '1'], ['0.0667892', '92', '0'], ['0.0761812', '103', '1'], ['0.343672', '752', '1'], ['0.344973', '663', '1'], ['0.382345', '752', '1'], ['0.395863', '98', '0'], ['0.3961', '1412', '0'], ['0.396353', '1412', '0'], ['0.396425', '1412', '0'], ['0.396619', '1412', '0'], ['0.396686', '1412', '0'], ['0.39676', '1412', '0'], ['0.396796', '103', '1'], ['0.396849', '100', '1'], ['0.39692', '1412', '0'], ['0.396929', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000246048', '352', '1'], ['0.00138402', '136', '1'], ['0.0196919', '1412', '0'], ['0.020318', '103', '1'], ['0.0204189', '97', '1'], ['0.0212529', '93', '0'], ['0.02213', '92', '0'], ['0.023001', '150', '0'], ['0.023155', '103', '1'], ['0.0648279', '95', '0'], ['0.416559', '725', '1'], ['0.417086', '661', '1'], ['0.433507', '92', '0'], ['0.460457', '1412', '0'], ['0.460566', '1412', '0'], ['0.460753', '1412', '0'], ['0.460824', '1412', '0'], ['0.460861', '106', '1'], ['0.460935', '100', '1'], ['0.461026', '1412', '0'], ['0.461093', '1412', '0'], ['0.461095', '1412', '0'], ['0.461227', '100', '1'], ['0.461341', '1412', '0'], ['0.461405', '1412', '0'], ['0.461408', '1412', '0'], ['0.461643', '1412', '0'], ['0.461709', '1412', '0'], ['0.462033', '100', '1'], ['0.462079', '100', '1'], ['0.462111', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000244856', '352', '1'], ['0.000363827', '136', '1'], ['0.019207', '1412', '0'], ['0.0198359', '103', '1'], ['0.0199559', '97', '1'], ['0.0207469', '93', '0'], ['0.0216238', '92', '0'], ['0.0225649', '150', '0'], ['0.022723', '103', '1'], ['0.0645928', '95', '0'], ['0.365604', '752', '1'], ['0.366268', '664', '1'], ['0.394751', '92', '0'], ['0.414473', '1412', '0'], ['0.414765', '1412', '0'], ['0.41483', '1412', '0'], ['0.414898', '106', '1'], ['0.415066', '1412', '0'], ['0.415133', '1412', '0'], ['0.415366', '1412', '0'], ['0.415402', '100', '1'], ['0.415431', '1412', '0'], ['0.415446', '100', '1'], ['0.415497', '1412', '0'], ['0.415606', '100', '1'], ['0.415684', '1412', '0'], ['0.41576', '1412', '0'], ['0.416', '1412', '0'], ['0.41629', '100', '1'], ['0.4163', '1412', '0'], ['0.416336', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.00028491', '913', '1'], ['0.000417948', '731', '1'], ['0.0324099', '1412', '0'], ['0.032855', '1412', '0'], ['0.032927', '1412', '0'], ['0.033', '1412', '0'], ['0.033093', '103', '1'], ['0.0331469', '1412', '0'], ['0.0332339', '1412', '0'], ['0.0332398', '103', '1'], ['0.0332758', '100', '1'], ['0.033293', '1412', '0'], ['0.033334', '100', '1'], ['0.033365', '100', '1'], ['0.0334589', '1412', '0'], ['0.0334899', '103', '1'], ['0.0335679', '1412', '0'], ['0.0336609', '103', '1'], ['0.0338569', '1412', '0'], ['0.0344479', '93', '0'], ['0.0346971', '103', '1'], ['0.034976', '1412', '0'], ['0.0352991', '1412', '0'], ['0.0354099', '103', '1'], ['0.035418', '95', '0'], ['0.0364029', '1412', '0'], ['0.0367959', '100', '1'], ['0.0373409', '1412', '0'], ['0.037663', '1412', '0'], ['0.0377419', '100', '1'], ['0.039304', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000671148', '355', '1'], ['0.000771999', '131', '1'], ['0.019819', '1412', '0'], ['0.0204201', '103', '1'], ['0.020525', '97', '1'], ['0.021234', '93', '0'], ['0.022131', '92', '0'], ['0.023026', '150', '0'], ['0.0231791', '103', '1'], ['0.0641792', '95', '0'], ['0.530252', '751', '1'], ['0.530665', '663', '1'], ['0.547849', '92', '0'], ['0.569702', '1412', '0'], ['0.569889', '1412', '0'], ['0.570068', '106', '1'], ['0.570079', '1412', '0'], ['0.570148', '1412', '0'], ['0.570219', '1412', '0'], ['0.570325', '1412', '0'], ['0.570437', '1412', '0'], ['0.570522', '1412', '0'], ['0.570586', '100', '1'], ['0.570633', '1412', '0'], ['0.570646', '100', '1'], ['0.570704', '100', '1'], ['0.570733', '1412', '0'], ['0.570965', '1412', '0'], ['0.571029', '1412', '0'], ['0.571325', '1412', '0'], ['0.571628', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000244856', '351', '1'], ['0.000364065', '136', '1'], ['0.022064', '1412', '0'], ['0.022675', '103', '1'], ['0.022795', '97', '1'], ['0.024081', '93', '0'], ['0.0250299', '92', '0'], ['0.0259819', '150', '0'], ['0.0261819', '103', '1'], ['0.0689919', '95', '0'], ['0.421273', '750', '1'], ['0.422468', '663', '1'], ['0.439946', '92', '0'], ['0.440668', '1412', '0'], ['0.440989', '1412', '0'], ['0.441058', '1412', '0'], ['0.441276', '1412', '0'], ['0.441342', '1412', '0'], ['0.441344', '1412', '0'], ['0.441532', '106', '1'], ['0.441568', '1412', '0'], ['0.441621', '100', '1'], ['0.441635', '1412', '0'], ['0.441639', '1412', '0'], ['0.441664', '100', '1'], ['0.441748', '100', '1'], ['0.441868', '1412', '0'], ['0.441934', '1412', '0'], ['0.442182', '1412', '0'], ['0.442235', '100', '1'], ['0.442305', '100', '1']]"
Youtube,"[['0', '1392', '1'], ['0.000240088', '337', '1'], ['0.000358105', '111', '1'], ['0.0205979', '1392', '0'], ['0.0209861', '73', '0'], ['0.0210569', '72', '0'], ['0.021059', '130', '0'], ['0.0213249', '83', '1'], ['0.021431', '80', '1'], ['0.0462921', '80', '1'], ['0.0633459', '75', '0'], ['0.836802', '750', '1'], ['0.837159', '664', '1'], ['0.854171', '72', '0'], ['0.874945', '1392', '0'], ['0.875191', '1392', '0'], ['0.875265', '1392', '0'], ['0.875419', '1392', '0'], ['0.875607', '1392', '0'], ['0.875676', '1392', '0'], ['0.875679', '1392', '0'], ['0.875757', '1392', '0'], ['0.875944', '1392', '0'], ['0.876012', '1392', '0'], ['0.876015', '1392', '0'], ['0.876018', '1392', '0'], ['0.876138', '1392', '0'], ['0.876475', '86', '1'], ['0.876553', '80', '1'], ['0.87662', '80', '1'], ['0.876681', '80', '1'], ['0.876725', '80', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000298977', '973', '1'], ['0.000447989', '666', '1'], ['0.021476', '1412', '0'], ['0.0220928', '1412', '0'], ['0.0222149', '1412', '0'], ['0.0223958', '1412', '0'], ['0.0225148', '1412', '0'], ['0.022619', '1412', '0'], ['0.022697', '1412', '0'], ['0.0228159', '1412', '0'], ['0.0229368', '1412', '0'], ['0.0229969', '93', '0'], ['0.0230639', '1412', '0'], ['0.0231428', '1412', '0'], ['0.0232379', '103', '1'], ['0.023437', '1412', '0'], ['0.0234518', '103', '1'], ['0.0234859', '100', '1'], ['0.0235379', '100', '1'], ['0.023571', '100', '1'], ['0.023634', '103', '1'], ['0.0236809', '103', '1'], ['0.0237379', '95', '0'], ['0.0238039', '1412', '0'], ['0.0238068', '1412', '0'], ['0.0238519', '100', '1'], ['0.0239069', '103', '1'], ['0.0240519', '103', '1'], ['0.024081', '1412', '0'], ['0.0245659', '100', '1'], ['0.0252159', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000348806', '908', '1'], ['0.000478983', '729', '1'], ['0.021266', '1412', '0'], ['0.0218489', '103', '1'], ['0.0219619', '97', '1'], ['0.0231538', '93', '0'], ['0.0231569', '95', '0'], ['0.0482349', '100', '1'], ['0.0651629', '92', '0'], ['0.106749', '1412', '0'], ['0.106752', '1412', '0'], ['0.106754', '1412', '0'], ['0.106863', '1412', '0'], ['0.106866', '1412', '0'], ['0.107088', '1412', '0'], ['0.107294', '1412', '0'], ['0.107298', '1412', '0'], ['0.107301', '1412', '0'], ['0.107323', '103', '1'], ['0.107376', '100', '1'], ['0.107428', '100', '1'], ['0.107473', '100', '1'], ['0.107691', '1412', '0'], ['0.107765', '1412', '0'], ['0.108057', '1412', '0'], ['0.108107', '100', '1'], ['0.108169', '100', '1'], ['0.108717', '1412', '0'], ['0.108874', '1412', '0'], ['0.109051', '100', '1'], ['0.109179', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000247955', '352', '1'], ['0.000380993', '136', '1'], ['0.0208929', '1412', '0'], ['0.0215199', '103', '1'], ['0.0216119', '97', '1'], ['0.022691', '93', '0'], ['0.0236781', '92', '0'], ['0.0245969', '150', '0'], ['0.0247829', '103', '1'], ['0.0655189', '95', '0'], ['0.546511', '723', '1'], ['0.547811', '662', '1'], ['0.564643', '92', '0'], ['0.58818', '1412', '0'], ['0.588489', '1412', '0'], ['0.588556', '1412', '0'], ['0.588675', '1412', '0'], ['0.588803', '1412', '0'], ['0.588881', '1412', '0'], ['0.58899', '1412', '0'], ['0.589104', '1412', '0'], ['0.589168', '1412', '0'], ['0.589334', '1412', '0'], ['0.589401', '1412', '0'], ['0.589478', '1412', '0'], ['0.589641', '1412', '0'], ['0.58978', '1412', '0'], ['0.590577', '1412', '0'], ['0.5909', '1412', '0'], ['0.591923', '1412', '0'], ['0.592237', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.0299962', '1412', '0'], ['0.0313971', '1412', '0'], ['0.0322931', '1412', '0'], ['0.0374072', '100', '1'], ['0.0438571', '97', '0'], ['0.047925', '1412', '1'], ['0.071167', '1412', '0'], ['0.0711691', '93', '0'], ['0.0716412', '101', '1'], ['0.071712', '100', '1'], ['0.117351', '92', '0'], ['0.547355', '355', '1'], ['0.549828', '132', '1'], ['0.5642', '121', '0'], ['0.566237', '112', '0'], ['0.566683', '103', '1'], ['1.02885', '727', '1'], ['1.02946', '664', '1'], ['1.04656', '95', '0'], ['1.06894', '1412', '0'], ['1.06923', '1412', '0'], ['1.06933', '1412', '0'], ['1.06941', '103', '1'], ['1.06945', '1412', '0'], ['1.06954', '1412', '0'], ['1.06964', '1412', '0'], ['1.06977', '1412', '0'], ['1.0698', '100', '1'], ['1.06986', '1412', '0'], ['1.06989', '100', '1'], ['1.06995', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000262976', '974', '1'], ['0.0274241', '1412', '0'], ['0.0280652', '103', '1'], ['0.028161', '97', '1'], ['0.0290341', '93', '0'], ['0.0299091', '92', '0'], ['0.0535002', '100', '1'], ['0.078738', '95', '0'], ['0.692617', '1412', '0'], ['0.692857', '1412', '0'], ['0.692926', '1412', '0'], ['0.693016', '1412', '0'], ['0.693157', '1412', '0'], ['0.69323', '1412', '0'], ['0.693328', '1412', '0'], ['0.693379', '103', '1'], ['0.693454', '100', '1'], ['0.69352', '100', '1'], ['0.693528', '1412', '0'], ['0.693531', '1412', '0'], ['0.693577', '100', '1'], ['0.693633', '1412', '0'], ['0.693805', '1412', '0'], ['0.693934', '1412', '0'], ['0.694092', '100', '1'], ['0.694153', '100', '1'], ['0.694819', '1412', '0'], ['0.69512', '1412', '0'], ['0.695358', '100', '1'], ['0.69543', '1412', '0'], ['0.696546', '1412', '0']]"
